customerid,count,country,state,city,zip_code,lat_long,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason,churn_probability,predicted_churn,risk_category,cluster,segment_name,pca_1,pca_2,strategic_group,value_at_risk,actionable_value_at_risk,priority_percentile,retention_priority,retention_rank
4039-HEUNW,1,United States,California,Irvine,92620,"33.716136, -117.752574",33.716136,-117.752574,Male,Yes,Yes,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.5,3436.1,Yes,1,82,4652,Lack of affordable download/upload speed,0.6997941104968916,1,Medium,2,New High-Risk,-3.1579927642611283,0.4600731591708052,Standard,3255.4422020315396,3255.4422020315396,0.940792276018742,Critical,418
4548-SDBKE,1,United States,California,Fresno,93711,"36.833002, -119.82947",36.833002,-119.82947,Female,No,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.2,474.8,Yes,1,87,4109,Attitude of service provider,0.7914998767379656,1,High,2,New High-Risk,-2.399727042452368,-2.682552446448605,High Risk,3252.2729935163006,3252.2729935163006,0.9406502910691467,Critical,419
7503-ZGUZJ,1,United States,California,Riverside,92505,"33.920907, -117.489426",33.920907,-117.489426,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.65,84.65,Yes,1,79,4261,Lack of self-service on Website,0.7631997651253947,1,High,2,New High-Risk,-1.8712426562138789,-2.717921729353286,High Risk,3251.994199199307,3251.994199199307,0.9405083061195513,Critical,420
4367-NHWMM,1,United States,California,Corte Madera,94925,"37.924014, -122.511694",37.924014,-122.511694,Female,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.9,24.9,No,0,61,5318,Attitude of support person,0.6102473779689706,1,Medium,3,Mid-Tenure Moderate-Risk,-1.4249873756804967,-4.438015062716644,Standard,3245.2955560389855,3245.2955560389855,0.940366321169956,Critical,421
4855-SNKMY,1,United States,California,Los Angeles,90024,"34.066303, -118.435479",34.066303,-118.435479,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.1,44.1,Yes,1,70,5955,Competitor made better offer,0.5446975348645622,1,Medium,2,New High-Risk,-1.4077977167376534,-4.1336797499043145,Standard,3243.6738201184676,3243.6738201184676,0.9402243362203606,Critical,422
3902-FOIGH,1,United States,California,Doyle,96109,"40.012675, -120.101857",40.012675,-120.101857,Male,Yes,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,1218.55,Yes,1,68,3967,Product dissatisfaction,0.8176016759784753,1,High,2,New High-Risk,-3.049875499195929,-0.2489301215546432,High Risk,3243.4258486066115,3243.4258486066115,0.9400823512707653,Critical,423
8778-LMWTJ,1,United States,California,River Pines,95675,"38.545775, -120.743325",38.545775,-120.743325,Female,No,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.85,708.2,No,0,66,5770,Attitude of support person,0.5620574074751133,1,Medium,2,New High-Risk,-1.7235482752311482,-3.07769020266403,Standard,3243.071241131404,3243.071241131404,0.93994036632117,Critical,424
7153-OANIO,1,United States,California,Mendocino,95460,"39.305545, -123.743697",39.305545,-123.743697,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.95,69.95,Yes,1,79,5066,Moved,0.6399676041788529,1,Medium,2,New High-Risk,-1.2743950015352572,-4.020965303983989,Standard,3242.075882770069,3242.075882770069,0.9397983813715746,Critical,425
0781-LKXBR,1,United States,California,San Francisco,94102,"37.7795, -122.419233",37.7795,-122.419233,Male,Yes,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,918.6,Yes,1,70,4038,Price too high,0.802682904718442,1,High,2,New High-Risk,-3.0290408233556,-1.036454041842702,High Risk,3241.2335692530687,3241.2335692530687,0.9396563964219793,Critical,426
8010-EZLOU,1,United States,California,San Marino,91108,"34.122671, -118.112911",34.122671,-118.112911,Male,Yes,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.2,1217.25,Yes,1,76,4958,Competitor offered higher download speeds,0.6537048417331449,1,Medium,2,New High-Risk,-2.754637450191259,-2.489097110758225,Standard,3241.0686053129325,3241.0686053129325,0.9395144114723839,Critical,427
5293-WXJAK,1,United States,California,San Jose,95135,"37.28682, -121.723877",37.28682,-121.723877,Female,Yes,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.05,1133.65,Yes,1,82,4553,Competitor offered more data,0.7118189913272291,1,High,0,Established High-Value,-2.723867006742933,1.1843663822719663,High Risk,3240.9118675128743,3240.9118675128743,0.9393724265227886,Critical,428
0921-OHLVP,1,United States,California,Paradise,95969,"39.69676, -121.644379",39.69676,-121.644379,Male,No,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,83.05,1799.3,No,0,59,5357,Attitude of support person,0.6049521754806302,1,Medium,2,New High-Risk,-1.977831855311077,-2.065048656534059,Standard,3240.728804049736,3240.728804049736,0.9392304415731932,Critical,429
1447-GIQMR,1,United States,California,Los Angeles,90062,"34.003553, -118.308933",34.003553,-118.308933,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.15,69.15,Yes,1,87,4179,Competitor offered more data,0.7749451213817825,1,High,2,New High-Risk,-1.7647972159973146,-3.354523250786294,High Risk,3238.495662254469,3238.495662254469,0.9390884566235979,Critical,430
3916-NRPAP,1,United States,California,Escalon,95320,"37.818543, -121.006907",37.818543,-121.006907,Male,No,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),85.7,256.75,No,0,33,5806,Attitude of support person,0.5577238388739574,1,Medium,2,New High-Risk,-1.2401949461143276,-1.721937914770636,Standard,3238.1446085021967,3238.1446085021967,0.9389464716740026,Critical,431
3422-LYEPQ,1,United States,California,Carmel By The Sea,93921,"36.554618, -121.922239",36.554618,-121.922239,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.0,71.0,Yes,1,89,4207,Attitude of support person,0.7696222034369219,1,High,2,New High-Risk,-1.7799664368178931,-3.3423128004740468,High Risk,3237.8006098591304,3237.8006098591304,0.9388044867244072,Critical,432
7341-LXCAF,1,United States,California,Berkeley,94705,"37.858898, -122.240512",37.858898,-122.240512,Male,No,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.65,301.4,Yes,1,87,4013,Product dissatisfaction,0.8064719824921545,1,High,2,New High-Risk,-2.2371013752746096,-2.6958306211114973,High Risk,3236.372065741016,3236.372065741016,0.9386625017748119,Critical,433
0256-LTHVJ,1,United States,California,Ludlow,92338,"34.702766, -116.093376",34.702766,-116.093376,Female,No,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,Yes,1,98,5201,Competitor had better devices,0.6221272764818947,1,Medium,2,New High-Risk,-2.078307832187136,-1.748642067766923,Standard,3235.683964982334,3235.683964982334,0.9385205168252165,Critical,434
0746-JTRFU,1,United States,California,Kingsburg,93631,"36.478239, -119.52137",36.478239,-119.52137,Male,No,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.05,56.35,Yes,1,77,4810,Product dissatisfaction,0.6723839239980028,1,Medium,3,Mid-Tenure Moderate-Risk,-1.925576059265962,-4.5420813551675705,Standard,3234.166674430394,3234.166674430394,0.9383785318756211,Critical,435
2446-PLQVO,1,United States,California,Santa Clarita,91350,"34.502432, -118.41459",34.502432,-118.41459,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,Yes,1,78,4512,Don't know,0.7165541888522869,1,High,2,New High-Risk,-1.777210005091618,-4.132322862911964,High Risk,3233.092500101519,3233.092500101519,0.9382365469260259,Critical,436
0447-RXSGD,1,United States,California,Monterey,93940,"36.362741, -121.869685",36.362741,-121.869685,Male,No,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.65,2404.85,No,0,47,5207,Attitude of support person,0.6204933967994648,1,Medium,2,New High-Risk,-2.4691047770668355,0.0140433425576412,Standard,3230.909117134813,3230.909117134813,0.9380945619764305,Critical,437
6778-YSNIH,1,United States,California,Riverside,92501,"33.994676, -117.372498",33.994676,-117.372498,Female,No,No,No,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.0,114.15,No,0,33,5810,Attitude of support person,0.5554096446656255,1,Medium,2,New High-Risk,-1.5729150489046786,-2.5999689768794725,Standard,3226.930035507284,3226.930035507284,0.9379525770268352,Critical,438
1723-HKXJQ,1,United States,California,San Diego,92120,"32.807867, -117.060993",32.807867,-117.060993,Male,No,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.75,4273.45,Yes,1,66,5545,Don't know,0.5811007581579214,1,Medium,2,New High-Risk,-2.82805501939301,0.088127597225719,Standard,3222.203703985674,3222.203703985674,0.9378105920772398,Critical,439
0727-IWKVK,1,United States,California,Yermo,92398,"35.013299, -116.834092",35.013299,-116.834092,Male,No,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.9,741.7,Yes,1,100,4748,Extra data charges,0.6785707259082084,1,Medium,2,New High-Risk,-1.8539976775188,-1.4703466676357797,Standard,3221.8538066121737,3221.8538066121737,0.9376686071276444,Critical,440
5349-IECLD,1,United States,California,San Jose,95111,"37.284265, -121.827673",37.284265,-121.827673,Male,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.95,178.1,Yes,1,87,4493,Long distance charges,0.7161919283059408,1,High,2,New High-Risk,-1.5929402848188174,-1.628693026478164,High Risk,3217.850333878592,3217.850333878592,0.9375266221780492,Critical,441
4277-PVRAN,1,United States,California,Daly City,94014,"37.691561, -122.445202",37.691561,-122.445202,Female,No,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.1,679.3,Yes,1,67,5071,Network reliability,0.6344406179476468,1,Medium,2,New High-Risk,-1.7435303907252513,-2.603068235355554,Standard,3217.2483736125173,3217.2483736125173,0.9373846372284538,Critical,442
2034-CGRHZ,1,United States,California,San Francisco,94104,"37.791222, -122.402241",37.791222,-122.402241,Male,Yes,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.95,2496.7,Yes,1,66,5245,Competitor offered higher download speeds,0.6127306555266084,1,Medium,0,Established High-Value,-2.9057704846231003,0.7754671765593798,Standard,3213.7722882370613,3213.7722882370613,0.9372426522788584,Critical,443
5229-PRWKT,1,United States,California,Lompoc,93437,"34.757477, -120.550507",34.757477,-120.550507,Male,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.55,649.65,Yes,1,80,4193,Attitude of service provider,0.7660947837542027,1,High,2,New High-Risk,-2.4266933059786617,-2.595029308387645,High Risk,3212.235428281372,3212.235428281372,0.9371006673292631,Critical,444
5628-FCGYG,1,United States,California,Riverside,92509,"34.004379, -117.447864",34.004379,-117.447864,Male,No,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.1,1737.45,No,0,69,4649,Attitude of support person,0.6908415290366455,1,Medium,2,New High-Risk,-2.480984901460076,-2.215466435856212,Standard,3211.722268491365,3211.722268491365,0.9369586823796677,Critical,445
5605-IYGFG,1,United States,California,Thousand Palms,92276,"33.849263, -116.382778",33.849263,-116.382778,Female,No,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.85,515.45,No,0,51,5501,Attitude of support person,0.5837513991600507,1,Medium,2,New High-Risk,-1.5882193783991885,-3.372061110739524,Standard,3211.2164467794387,3211.2164467794387,0.9368166974300725,Critical,446
3765-JXVKY,1,United States,California,Paynes Creek,96075,"40.343213, -121.815412",40.343213,-121.815412,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,1,75,4692,Competitor offered more data,0.6835762726920231,1,Medium,2,New High-Risk,-1.7897316622629778,-3.3681851907214995,Standard,3207.3398714709724,3207.3398714709724,0.9366747124804771,Critical,447
3420-ZDBMA,1,United States,California,Brea,92821,"33.930199, -117.862898",33.930199,-117.862898,Male,Yes,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.45,371.6,No,0,36,5171,Attitude of support person,0.6196281247465438,1,Medium,2,New High-Risk,-1.740893437308196,-4.00208089349567,Standard,3204.097033064378,3204.097033064378,0.9365327275308817,Critical,448
7969-AULMZ,1,United States,California,San Francisco,94104,"37.791222, -122.402241",37.791222,-122.402241,Female,No,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.35,2119.5,Yes,1,89,4321,Moved,0.741501380144067,1,High,2,New High-Risk,-2.6723060607786144,-1.402359262253167,High Risk,3204.0274636025133,3204.0274636025133,0.9363907425812864,Critical,449
5244-IRFIH,1,United States,California,Los Alamos,93440,"34.758699, -120.275839",34.758699,-120.275839,Male,Yes,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,3105.55,Yes,1,96,4333,Competitor made better offer,0.7371602306187938,1,High,2,New High-Risk,-3.143330772508005,-0.3984041833049922,High Risk,3194.1152792712332,3194.1152792712332,0.936248757631691,Critical,450
5261-QSHQM,1,United States,California,Maricopa,93252,"34.737031, -119.460557",34.737031,-119.460557,Female,No,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.45,86.6,Yes,1,70,4909,Product dissatisfaction,0.6502271801253391,1,Medium,3,Mid-Tenure Moderate-Risk,-1.924756803191335,-4.500548856125184,Standard,3191.9652272352896,3191.9652272352896,0.9361067726820957,Critical,451
1925-TIBLE,1,United States,California,Los Angeles,90049,"34.091829, -118.491244",34.091829,-118.491244,Female,No,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.5,582.5,Yes,1,74,3887,Competitor offered higher download speeds,0.8211691611594989,1,High,2,New High-Risk,-2.4154481629701148,-1.8366938680362148,High Risk,3191.884529426972,3191.884529426972,0.9359647877325004,Critical,452
1452-VOQCH,1,United States,California,Hinkley,92347,"34.983808, -117.239306",34.983808,-117.239306,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,75.1,No,0,28,4120,Attitude of support person,0.7742896116058927,1,High,2,New High-Risk,-2.2273094320081697,-3.579050288427561,High Risk,3190.073199816278,3190.073199816278,0.935822802782905,Critical,453
6339-YPSAH,1,United States,California,Tehama,96090,"40.021787, -122.127576",40.021787,-122.127576,Male,No,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.8,704.3,No,0,52,4895,Attitude of support person,0.6506076856468684,1,Medium,2,New High-Risk,-1.8290377703099343,-3.0307998366644022,Standard,3184.724621241421,3184.724621241421,0.9356808178333097,Critical,454
8695-ARGXZ,1,United States,California,Fresno,93722,"36.78979, -119.929894",36.78979,-119.929894,Male,Yes,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.55,2425.4,No,0,22,5381,Attitude of support person,0.5918082677177365,1,Medium,2,New High-Risk,-2.826115116957086,-1.9195459268486432,Standard,3184.5202885891404,3184.5202885891404,0.9355388328837143,Critical,455
9432-VOFYX,1,United States,California,Delano,93215,"35.772244, -119.209689",35.772244,-119.209689,Male,No,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.8,1207.0,No,0,56,5420,Attitude of support person,0.5874916150906044,1,Medium,2,New High-Risk,-1.863444302352883,-3.633676919570051,Standard,3184.2045537910763,3184.2045537910763,0.935396847934119,Critical,456
8111-SLLHI,1,United States,California,San Jose,95128,"37.316146, -121.936285",37.316146,-121.936285,Male,Yes,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.65,4284.8,Yes,1,96,4687,Competitor offered higher download speeds,0.6792671716627227,1,Medium,0,Established High-Value,-3.2606139020594096,1.5050377825597916,Standard,3183.7252335831813,3183.7252335831813,0.9352548629845236,Critical,457
6956-SMUCM,1,United States,California,Miranda,95553,"40.210895, -123.86",40.210895,-123.86,Female,No,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.0,287.4,Yes,1,77,5236,Competitor offered higher download speeds,0.6079640903260567,1,Medium,2,New High-Risk,-1.7740405015686191,-0.3587738134125825,Standard,3183.299976947233,3183.299976947233,0.9351128780349283,Critical,458
1731-TVIUK,1,United States,California,Tipton,93272,"36.047414, -119.344304",36.047414,-119.344304,Female,No,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.5,362.2,Yes,1,73,4554,Limited range of services,0.6983918327020203,1,Medium,2,New High-Risk,-2.3131859512138493,-1.1275937585767946,Standard,3180.4764061250007,3180.4764061250007,0.934970893085333,Critical,459
7493-TPUWZ,1,United States,California,Diamond Springs,95619,"38.683605, -120.811852",38.683605,-120.811852,Male,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,79.15,Yes,1,85,4243,Lack of self-service on Website,0.7492416825734123,1,High,2,New High-Risk,-2.236619444072076,-2.823847040191457,High Risk,3179.0324591589883,3179.0324591589883,0.9348289081357376,Critical,460
8224-DWCKX,1,United States,California,Burlingame,94010,"37.57028, -122.365778",37.57028,-122.365778,Male,Yes,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.3,828.05,No,0,38,5159,Attitude of support person,0.6160611331653165,1,Medium,2,New High-Risk,-2.4743736215454897,-2.815181498153044,Standard,3178.259385999868,3178.259385999868,0.9346869231861422,Critical,461
7005-CCBKV,1,United States,California,Thornton,95686,"38.157794, -121.520223",38.157794,-121.520223,Male,No,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.4,556.35,Yes,1,77,4539,Service dissatisfaction,0.7001342965064254,1,High,2,New High-Risk,-1.9667328453315585,-2.4615201401360465,High Risk,3177.909571842665,3177.909571842665,0.9345449382365469,Critical,462
4291-SHSBH,1,United States,California,Modesto,95354,"37.639029, -120.964772",37.639029,-120.964772,Male,No,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,521.35,No,0,71,4704,Attitude of support person,0.675531004054434,1,Medium,2,New High-Risk,-1.80239286430238,-3.96505861474995,Standard,3177.6978430720574,3177.6978430720574,0.9344029532869516,Critical,463
2968-SSGAA,1,United States,California,San Francisco,94117,"37.770533, -122.445121",37.770533,-122.445121,Female,No,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,1060.2,Yes,1,77,4001,Competitor offered more data,0.7937008654740938,1,High,2,New High-Risk,-2.608017367330568,-0.8923220171506693,High Risk,3175.597162761849,3175.597162761849,0.9342609683373563,Critical,464
