customerid,count,country,state,city,zip_code,lat_long,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason,churn_probability,predicted_churn,risk_category,cluster,segment_name,pca_1,pca_2,strategic_group,value_at_risk,actionable_value_at_risk,priority_percentile,retention_priority,retention_rank
9851-QXEEQ,1,United States,California,Bangor,95914,"39.396585, -121.38029",39.396585,-121.38029,Male,No,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.7,4346.4,Yes,1,84,3316,Competitor offered more data,0.5905488691072575,1,Medium,0,Established High-Value,-2.819647786438701,0.6498991948258723,Standard,1958.2600499596658,1958.2600499596658,0.7850347863126509,High,1515
7278-CKDNC,1,United States,California,Fresno,93701,"36.749403, -119.787574",36.749403,-119.787574,Male,Yes,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.5,2088.45,No,0,40,4422,Attitude of support person,0.5899699672807716,1,Medium,2,New High-Risk,-2.809170774836502,-2.3095841235289942,Standard,2608.8471953155718,2608.8471953155718,0.8764730938520516,High,871
9898-KZQDZ,1,United States,California,Lee Vining,93541,"37.890145, -119.184087",37.890145,-119.184087,Female,Yes,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.55,3640.45,Yes,1,95,5676,Competitor offered higher download speeds,0.5896174628553474,1,Medium,2,New High-Risk,-2.9616432354333404,0.4417965289396951,Standard,3346.668719166952,3346.668719166952,0.9474655686497231,Critical,371
4391-RESHN,1,United States,California,Lemon Cove,93244,"36.462671, -118.997291",36.462671,-118.997291,Male,No,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,104.05,2470.1,Yes,1,93,5963,Attitude of support person,0.589351585381031,1,Medium,0,Established High-Value,-2.1090805943231588,0.5752395625773467,Standard,3514.303503627088,3514.303503627088,0.9582564248189692,Critical,295
9894-EZEWG,1,United States,California,Walnut Grove,95690,"38.240419, -121.587535",38.240419,-121.587535,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.3,74.3,Yes,1,69,5996,Poor expertise of phone support,0.5893167214290883,1,Medium,2,New High-Risk,-1.5687274449572983,-2.706704226582988,Standard,3533.5430616888134,3533.5430616888134,0.9605281840124946,Critical,279
2956-GGUCQ,1,United States,California,Pioneer,95666,"38.546999, -120.271114",38.546999,-120.271114,Male,Yes,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.85,1772.25,Yes,1,65,3079,Attitude of service provider,0.5893036918099773,1,Medium,2,New High-Risk,-2.652451116940547,-1.7559868002242711,Standard,1814.4660670829203,1814.4660670829203,0.7580576458895357,High,1705
9190-MFJLN,1,United States,California,Vallecito,95251,"38.055562, -120.456298",38.055562,-120.456298,Male,Yes,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.9,1777.9,Yes,1,68,2851,Competitor had better devices,0.5889518742035499,1,Medium,2,New High-Risk,-2.3998401417642534,-1.0354156773824992,Standard,1679.1017933543208,1679.1017933543208,0.7289507312224904,Medium,1910
4484-GLZOU,1,United States,California,San Dimas,91773,"34.102119, -117.815532",34.102119,-117.815532,Female,No,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.05,5624.85,Yes,1,65,4839,Don't know,0.5888095917024099,1,Medium,0,Established High-Value,-2.9114607667111176,2.004585648602516,Standard,2849.2496142479613,2849.2496142479613,0.9068578730654551,Critical,657
8160-HOWOX,1,United States,California,San Bernardino,92407,"34.250069, -117.393949",34.250069,-117.393949,Female,No,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.85,458.1,No,0,43,4858,Attitude of support person,0.5887525566666013,1,Medium,2,New High-Risk,-1.746457532775001,-2.544235302019201,Standard,2860.159920286349,2860.159920286349,0.9079937526622178,Critical,649
5747-PMBSQ,1,United States,California,San Diego,92126,"32.886925, -117.152162",32.886925,-117.152162,Male,Yes,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,92.5,934.1,Yes,1,77,2415,Lack of affordable download/upload speed,0.5885432509315572,1,Medium,2,New High-Risk,-1.819024344511106,-0.2226335821851109,Standard,1421.3319509997107,1421.3319509997107,0.6735766008803067,Medium,2300
8999-BOHSE,1,United States,California,Gilroy,95020,"37.03889, -121.528955",37.03889,-121.528955,Female,Yes,No,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),89.7,1047.7,Yes,1,89,2202,Competitor offered higher download speeds,0.5884658289861483,1,Medium,2,New High-Risk,-1.8204365208333968,-2.1608317267511192,Standard,1295.8017554274986,1295.8017554274986,0.6439017464148801,Medium,2509
7056-IMHCC,1,United States,California,Torrance,90501,"33.833699, -118.314387",33.833699,-118.314387,Male,Yes,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.9,5549.4,Yes,1,94,5884,Price too high,0.5883928096292607,1,Medium,0,Established High-Value,-3.3405350627509254,1.1752485271762942,Standard,3462.1032918585697,3462.1032918585697,0.954848786028681,Critical,319
9430-FRQOC,1,United States,California,San Diego,92106,"32.71346, -117.236378",32.71346,-117.236378,Female,No,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,87.1,341.45,Yes,1,80,5587,Competitor offered higher download speeds,0.5880106901031701,1,Medium,2,New High-Risk,-1.70175304788514,-1.598315382544342,Standard,3285.215725606411,3285.215725606411,0.9434899900610535,Critical,399
4505-EXZHB,1,United States,California,Ducor,93218,"35.846067, -119.004073",35.846067,-119.004073,Female,Yes,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,74.4,434.1,Yes,1,100,3964,Competitor offered more data,0.587822045464439,1,Medium,2,New High-Risk,-1.7368688535965136,-3.299367291627144,Standard,2330.126588221036,2330.126588221036,0.8421127360499787,High,1113
4184-TJFAN,1,United States,California,Berkeley,94707,"37.897753, -122.279391",37.897753,-122.279391,Female,Yes,Yes,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,88.3,273.75,Yes,1,68,4486,Competitor offered higher download speeds,0.5878196140310477,1,Medium,2,New High-Risk,-1.6609579226219713,-1.050653439378518,Standard,2636.9587885432798,2636.9587885432798,0.8813005821382933,High,837
4236-UJPWO,1,United States,California,Alviso,95002,"37.449537, -121.994813",37.449537,-121.994813,Female,No,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.5,46.4,No,0,54,5786,Attitude of support person,0.587739849814036,1,Medium,3,Mid-Tenure Moderate-Risk,-1.423412007215954,-4.37892818258928,Standard,3400.6627710240127,3400.6627710240127,0.95030526764163,Critical,351
6260-ONULR,1,United States,California,Middletown,95461,"38.787446, -122.58675",38.787446,-122.58675,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,62.8,62.8,No,0,36,2438,Attitude of support person,0.5876651127074796,1,Medium,2,New High-Risk,-1.170847832659943,-2.952933625992673,Standard,1432.7275447808352,1432.7275447808352,0.6759903450234275,Medium,2283
5909-ECHUI,1,United States,California,Oak Run,96069,"40.689243, -122.037023",40.689243,-122.037023,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.25,56.25,Yes,1,71,3065,Lack of affordable download/upload speed,0.5876594875088295,1,Medium,2,New High-Risk,-1.556290221453627,-3.701680001045502,Standard,1801.1763292145622,1801.1763292145622,0.7557858866960102,High,1721
0354-WYROK,1,United States,California,San Francisco,94130,"37.820894, -122.369725",37.820894,-122.369725,Female,Yes,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.9,2911.3,Yes,1,98,4050,Don't know,0.5875368764124065,1,Medium,0,Established High-Value,-2.6017859061633604,0.5510931456102384,Standard,2379.5243494702463,2379.5243494702463,0.8489280136305551,High,1065
9432-VOFYX,1,United States,California,Delano,93215,"35.772244, -119.209689",35.772244,-119.209689,Male,No,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.8,1207.0,No,0,56,5420,Attitude of support person,0.5874916150906044,1,Medium,2,New High-Risk,-1.863444302352883,-3.633676919570051,Standard,3184.2045537910763,3184.2045537910763,0.935396847934119,Critical,456
6086-ESGRL,1,United States,California,Brea,92821,"33.930199, -117.862898",33.930199,-117.862898,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),80.15,80.15,Yes,1,72,3947,Attitude of support person,0.5873859987828133,1,Medium,2,New High-Risk,-1.1924162359986272,-2.87487551428656,Standard,2318.412537195764,2318.412537195764,0.8406928865540253,High,1123
2311-QYMUQ,1,United States,California,San Joaquin,93660,"36.600193, -120.153393",36.600193,-120.153393,Female,No,Yes,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.45,1430.25,Yes,1,73,3696,Attitude of support person,0.5872905564575824,1,Medium,2,New High-Risk,-1.807193244202182,-0.1313823235158618,Standard,2170.625896667225,2170.625896667225,0.8188272043163425,High,1277
5599-HVLTW,1,United States,California,Oakland,94609,"37.834341, -122.26437",37.834341,-122.26437,Female,Yes,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,1058.1,No,0,39,3276,Attitude of support person,0.587135923946047,1,Medium,2,New High-Risk,-2.517286800520861,-2.133186860226143,Standard,1923.4572868472499,1923.4572868472499,0.7779355388328837,High,1565
7089-IVVAZ,1,United States,California,Cantua Creek,93608,"36.488056, -120.407691",36.488056,-120.407691,Female,No,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.35,847.3,Yes,1,71,2363,Competitor offered more data,0.587088881391421,1,Medium,2,New High-Risk,-2.136147815761629,-0.0566042228568877,Standard,1387.2910267279278,1387.2910267279278,0.6657674286525628,Medium,2355
1212-GLHMD,1,United States,California,San Joaquin,93660,"36.600193, -120.153393",36.600193,-120.153393,Male,No,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,86.05,244.85,No,0,37,2500,Attitude of support person,0.5868128537924806,1,Medium,2,New High-Risk,-1.3304274121117838,-2.790444990307304,Standard,1467.0321344812014,1467.0321344812014,0.6835155473519807,Medium,2230
2373-NTKOD,1,United States,California,Rancho Cordova,95670,"38.602723, -121.279913",38.602723,-121.279913,Male,No,No,No,8,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.25,546.45,No,0,60,3026,Attitude of support person,0.5867616664971235,1,Medium,2,New High-Risk,-1.7352384710876652,-2.7554480541884274,Standard,1775.5408028202955,1775.5408028202955,0.75152633820815,High,1751
0637-YLETY,1,United States,California,Douglas City,96024,"40.586588, -122.903677",40.586588,-122.903677,Female,No,No,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.6,1555.65,Yes,1,96,5915,Attitude of service provider,0.5862025815748961,1,Medium,2,New High-Risk,-2.2963420012474063,-0.0412476934390083,Standard,3467.3882700155104,3467.3882700155104,0.9554167258270624,Critical,315
1894-IGFSG,1,United States,California,Lancaster,93535,"34.712708, -117.889656",34.712708,-117.889656,Female,No,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.25,1907.85,Yes,1,82,3161,Competitor had better devices,0.5861697461788984,1,Medium,2,New High-Risk,-1.6711816287854753,-2.143254129876984,Standard,1852.8825676714978,1852.8825676714978,0.7654408632684936,High,1653
0337-CNPZE,1,United States,California,Los Angeles,90033,"34.050198, -118.210946",34.050198,-118.210946,Female,No,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.3,4443.45,Yes,1,85,5383,Price too high,0.5861228805412881,1,Medium,0,Established High-Value,-2.8515401489546663,0.9357987447232956,Standard,3155.099465953754,3155.099465953754,0.9329831037909981,Critical,473
6352-TWCAU,1,United States,California,Fort Bidwell,96112,"41.932207, -120.135941",41.932207,-120.135941,Female,No,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.45,3029.1,Yes,1,68,5874,Competitor made better offer,0.5858839121263852,1,Medium,2,New High-Risk,-2.587691873640966,-1.6778575867520356,Standard,3441.4820998303867,3441.4820998303867,0.9531449666335369,Critical,331
4013-UBXWQ,1,United States,California,Hayfork,96041,"40.547857, -123.187265",40.547857,-123.187265,Female,No,No,No,7,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.65,521.1,Yes,1,67,4612,Competitor made better offer,0.5842675657583973,1,Medium,2,New High-Risk,-2.096605153445054,-1.1857101084734676,Standard,2694.6420132777284,2694.6420132777284,0.8901036490132046,High,775
3884-HCSWG,1,United States,California,Camptonville,95922,"39.432127, -121.099287",39.432127,-121.099287,Female,No,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,1144.5,Yes,1,70,4390,Lack of self-service on Website,0.5841031329982693,1,Medium,2,New High-Risk,-1.8467498521376549,-3.7781709627612377,Standard,2564.212753862402,2564.212753862402,0.871219650717024,High,908
6103-BOCOU,1,United States,California,San Francisco,94117,"37.770533, -122.445121",37.770533,-122.445121,Female,No,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.7,2193.0,No,0,28,4501,Attitude of support person,0.584036585560163,1,Medium,2,New High-Risk,-2.3922333105016134,-2.02511387619329,Standard,2628.7486716062936,2628.7486716062936,0.8798807326423399,High,847
2344-JMOGN,1,United States,California,Buttonwillow,93206,"35.451402, -119.488413",35.451402,-119.488413,Male,No,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,94.85,890.6,Yes,1,72,3016,Don't know,0.5840246632178159,1,Medium,2,New High-Risk,-1.4084178179428395,-0.0402315558195542,Standard,1761.4183842649327,1761.4183842649327,0.7486866392162431,Medium,1771
4817-QRJSX,1,United States,California,Clovis,93612,"36.814539, -119.711868",36.814539,-119.711868,Female,No,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.0,818.05,Yes,1,95,2946,Attitude of support person,0.5839293842592131,1,Medium,2,New High-Risk,-2.064903079602976,-2.257425047975642,Standard,1720.255966027642,1720.255966027642,0.737895783046997,Medium,1847
9961-JBNMK,1,United States,California,Desert Center,92239,"33.889605, -115.257009",33.889605,-115.257009,Male,Yes,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.8,2030.3,Yes,1,87,4317,Product dissatisfaction,0.5838784072484545,1,Medium,2,New High-Risk,-2.4372416425274213,-0.7861874318723339,Standard,2520.6030840915782,2520.6030840915782,0.8656822376828056,High,947
9600-NAXZN,1,United States,California,Los Angeles,90010,"34.062125, -118.315709",34.062125,-118.315709,Male,No,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,4528.0,Yes,1,79,3370,Moved,0.5838439439189919,1,Medium,2,New High-Risk,-2.825753638803976,-0.1422034179140472,Standard,1967.5540910070026,1967.5540910070026,0.7861706659094136,High,1507
9821-POOTN,1,United States,California,Fresno,93711,"36.833002, -119.82947",36.833002,-119.82947,Male,No,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.2,2576.2,Yes,1,94,4639,Price too high,0.5838299685513038,1,Medium,2,New High-Risk,-2.3973189821150376,-1.866462558491288,Standard,2708.387224109498,2708.387224109498,0.8920914383075395,High,761
5899-OUVKV,1,United States,California,Sacramento,95821,"38.625096, -121.383658",38.625096,-121.383658,Male,No,No,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,2979.2,No,0,42,3949,Attitude of support person,0.5838191243313069,1,Medium,2,New High-Risk,-2.264671387240026,-1.0646412157836604,Standard,2305.5017219843307,2305.5017219843307,0.8394150220076672,High,1132
9574-RKJIF,1,United States,California,Trabuco Canyon,92679,"33.631119, -117.567346",33.631119,-117.567346,Male,No,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.4,2838.7,Yes,1,71,2792,Competitor offered higher download speeds,0.583793009335074,1,Medium,2,New High-Risk,-2.450825592976639,0.0872664424290638,Standard,1629.9500820635267,1629.9500820635267,0.7200056793979838,Medium,1973
5605-IYGFG,1,United States,California,Thousand Palms,92276,"33.849263, -116.382778",33.849263,-116.382778,Female,No,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.85,515.45,No,0,51,5501,Attitude of support person,0.5837513991600507,1,Medium,2,New High-Risk,-1.5882193783991885,-3.372061110739524,Standard,3211.2164467794387,3211.2164467794387,0.9368166974300725,Critical,446
6704-UTUKK,1,United States,California,Exeter,93221,"36.301689, -119.018233",36.301689,-119.018233,Male,No,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.9,1332.4,No,0,37,5074,Attitude of support person,0.5836699761501761,1,Medium,3,Mid-Tenure Moderate-Risk,-2.322308838953367,-1.552017777403015,Standard,2961.541458985994,2961.541458985994,0.9180746840834871,Critical,578
9492-TOKRI,1,United States,California,Dinuba,93618,"36.523619, -119.386868",36.523619,-119.386868,Female,No,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.0,1527.35,Yes,1,97,2708,Price too high,0.5832344179861826,1,Medium,2,New High-Risk,-2.247427130402667,-1.296343637349619,Standard,1579.3988039065825,1579.3988039065825,0.708078943631975,Medium,2057
7410-YTJIK,1,United States,California,Eureka,95501,"40.796621, -124.15428",40.796621,-124.15428,Female,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.45,480.75,Yes,1,75,2872,Lack of self-service on Website,0.5829792862250686,1,Medium,2,New High-Risk,-1.245510329016913,-3.4980142106230367,Standard,1674.316510038397,1674.316510038397,0.727530881726537,Medium,1920
4137-BTIKL,1,United States,California,Daggett,92327,"34.875144, -116.821698",34.875144,-116.821698,Male,No,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,90.75,174.75,No,0,60,4766,Attitude of support person,0.582799506725041,1,Medium,2,New High-Risk,-1.2886752479988095,-1.8793661949374243,Standard,2777.6224490515456,2777.6224490515456,0.8991906857873065,High,711
5482-VXSXJ,1,United States,California,Tehama,96090,"40.021787, -122.127576",40.021787,-122.127576,Male,No,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.2,2157.3,No,0,26,4093,Attitude of support person,0.582634631559758,1,Medium,2,New High-Risk,-1.7020609220525045,-1.2341027331923886,Standard,2384.7235469740895,2384.7235469740895,0.8500638932273179,High,1057
2080-CAZNM,1,United States,California,Burbank,91502,"34.177267, -118.31003",34.177267,-118.31003,Female,Yes,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,4133.95,No,0,61,4477,Attitude of support person,0.5821854110704646,1,Medium,0,Established High-Value,-3.243423537547564,0.6523949146971755,Standard,2606.44408536247,2606.44408536247,0.876189123952861,High,873
